country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","07-01-2025 17:00:00",28.88528,78.73880,OZONE,11,12,11
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","07-01-2025 17:00:00",28.856664,78.772638,OZONE,16,36,22
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","07-01-2025 17:00:00",28.849399,78.742362,OZONE,8,9,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","07-01-2025 17:00:00",25.301778,82.996789,OZONE,1,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","07-01-2025 17:00:00",28.38910936,79.42963708,CO,34,60,37
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","07-01-2025 17:00:00",28.406963,77.849831,OZONE,1,13,8
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","07-01-2025 17:00:00",17.460103,78.334361,OZONE,14,17,16
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","07-01-2025 17:00:00",17.518400,78.278777,OZONE,34,61,53
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","07-01-2025 17:00:00",17.585705,78.126199,OZONE,24,40,32
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","07-01-2025 17:00:00",17.544899,78.486949,OZONE,25,35,27
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","07-01-2025 17:00:00",30.269444,78.044167,OZONE,6,28,18
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","07-01-2025 17:00:00",26.730136,83.433859,OZONE,18,35,24
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","07-01-2025 17:00:00",27.169338,78.03582,OZONE,1,13,4
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","07-01-2025 17:00:00",27.106972,78.000111,OZONE,14,15,14
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","07-01-2025 17:00:00",23.6979360,86.9443950,OZONE,8,44,32
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","07-01-2025 17:00:00",22.7605581,88.3617589,OZONE,3,102,55
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","07-01-2025 17:00:00",22.627847,88.380669,OZONE,6,92,64
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","07-01-2025 17:00:00",25.265194,87.012947,OZONE,4,28,22
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","07-01-2025 17:00:00",25.567520,83.966379,OZONE,16,34,23
India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-01-2025 17:00:00",25.619651,85.147382,OZONE,13,17,14
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-01-2025 17:00:00",25.599486,85.113666,OZONE,11,18,14
India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-01-2025 17:00:00",25.596727,85.085624,OZONE,45,51,49
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","07-01-2025 17:00:00",24.75746,84.366208,OZONE,2,45,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","07-01-2025 17:00:00",25.251013,86.989001,OZONE,18,19,19
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","07-01-2025 17:00:00",13.615387,79.409230,OZONE,41,41,41
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","07-01-2025 17:00:00",16.536107,80.594233,OZONE,7,75,47
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","07-01-2025 17:00:00",16.509717,80.612222,OZONE,1,29,20
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","07-01-2025 17:00:00",16.554731,80.649110,OZONE,6,51,38
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","07-01-2025 17:00:00",24.792403,84.992416,OZONE,13,66,30
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-01-2025 17:00:00",24.762518,84.982348,OZONE,6,104,13
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","07-01-2025 17:00:00",16.5150833,80.5181667,OZONE,4,67,53
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","07-01-2025 17:00:00",30.735567,76.775714,OZONE,8,62,34
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","07-01-2025 17:00:00",22.348441,82.549611,OZONE,34,36,35
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","07-01-2025 17:00:00",26.146529,87.454184,OZONE,3,38,16
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","07-01-2025 17:00:00",28.60909,77.0325413,OZONE,16,23,21
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","07-01-2025 17:00:00",28.570173,76.933762,OZONE,41,92,76
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","07-01-2025 17:00:00",28.7256504,77.2011573,OZONE,25,42,34
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-01-2025 17:00:00",28.5512005,77.2735737,OZONE,7,45,26
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","07-01-2025 17:00:00",28.6573814,77.1585447,OZONE,24,36,28
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","07-01-2025 17:00:00",28.530785,77.271255,OZONE,10,36,22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","07-01-2025 17:00:00",21.237755,81.705301,CO,35,57,49
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","07-01-2025 17:00:00",22.06631475,83.33820077,OZONE,NA,NA,NA
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-01-2025 17:00:00",28.580280,77.233829,OZONE,4,70,45
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-01-2025 17:00:00",28.695381,77.181665,OZONE,29,50,45
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","07-01-2025 17:00:00",28.563262,77.186937,OZONE,12,19,17
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","07-01-2025 17:00:00",28.5504249,77.2159377,OZONE,20,22,21
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","07-01-2025 17:00:00",28.636429,77.201067,OZONE,18,46,39
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","07-01-2025 17:00:00",21.613267,73.010555,OZONE,33,39,35
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","07-01-2025 17:00:00",22.410802,73.097923,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","07-01-2025 17:00:00",12.415911,75.735050,OZONE,4,6,6
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","07-01-2025 17:00:00",12.21041,76.37376,OZONE,4,90,58
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","07-01-2025 17:00:00",30.943887,76.801991,OZONE,7,66,35
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","07-01-2025 17:00:00",12.951913,77.539784,OZONE,27,52,40
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","07-01-2025 17:00:00",23.016834,72.625775,OZONE,18,105,85
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","07-01-2025 17:00:00",28.699793,77.165453,OZONE,29,54,44
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","07-01-2025 17:00:00",13.0270199,77.494094,OZONE,32,32,32
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","07-01-2025 17:00:00",16.172806,75.659694,OZONE,10,16,16
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","07-01-2025 17:00:00",17.336318,76.847397,OZONE,3,29,20
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","07-01-2025 17:00:00",10.532400,76.215900,OZONE,30,31,31
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","07-01-2025 17:00:00",13.34194444,74.74694444,OZONE,20,23,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","07-01-2025 17:00:00",18.1023399,73.4783687,OZONE,5,122,40
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","07-01-2025 17:00:00",20.555712,74.529236,OZONE,3,71,45
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","07-01-2025 17:00:00",19.296481,72.840923,OZONE,1,72,38
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","07-01-2025 17:00:00",19.25292,73.142019,OZONE,9,21,16
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","07-01-2025 17:00:00",16.6870449,74.2505872,OZONE,1,72,54
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","07-01-2025 17:00:00",19.10122,74.73339,OZONE,31,202,178
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","07-01-2025 17:00:00",19.863756,75.321188,OZONE,13,94,75
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","07-01-2025 17:00:00",12.733409,77.298051,OZONE,14,152,152
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","07-01-2025 17:00:00",8.5149093,76.9435879,OZONE,10,41,26
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","07-01-2025 17:00:00",17.6336264,75.9132495,OZONE,7,110,76
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","07-01-2025 17:00:00",18.454450,73.854155,OZONE,1,62,45
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","07-01-2025 17:00:00",18.530085,73.849598,OZONE,2,54,33
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","07-01-2025 17:00:00",19.1653323,72.922099,OZONE,16,93,66
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","07-01-2025 17:00:00",18.59051,73.77946,OZONE,1,63,49
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","07-01-2025 17:00:00",19.0630,73.1209,OZONE,3,82,55
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","07-01-2025 17:00:00",20.0073285,73.7762427,OZONE,7,15,13
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","07-01-2025 17:00:00",18.897756,72.813320,OZONE,74,94,86
India,Maharashtra,Pune,"Alandi, Pune - IITM","07-01-2025 17:00:00",18.675076,73.892743,OZONE,6,111,72
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","07-01-2025 17:00:00"," 16.5038",74.3623,OZONE,4,97,62
India,Punjab,Patiala,"Model Town, Patiala - PPCB","07-01-2025 17:00:00",30.349388,76.366642,OZONE,7,14,11
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","07-01-2025 17:00:00",21.51161,86.89088,OZONE,2,149,112
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","07-01-2025 17:00:00",26.895552,76.334753,OZONE,2,83,51
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","07-01-2025 17:00:00",26.699557,77.898881,OZONE,26,61,53
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","07-01-2025 17:00:00",23.837789,73.714926,OZONE,15,136,116
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","07-01-2025 17:00:00",26.786682,75.827928,OZONE,10,198,161
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","07-01-2025 17:00:00",27.213494,73.734444,OZONE,46,111,78
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","07-01-2025 17:00:00",26.506177,77.025989,OZONE,4,83,62
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","07-01-2025 17:00:00",26.215415,73.070156,OZONE,26,152,152
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","07-01-2025 17:00:00",26.9164092,75.7994901,OZONE,11,34,20
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","07-01-2025 17:00:00",30.9028,75.8086,OZONE,9,21,14
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","07-01-2025 17:00:00","8.816428 ",78.099039,OZONE,20,24,21
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","07-01-2025 17:00:00",17.37206,78.50864,OZONE,16,43,33
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","07-01-2025 17:00:00",17.528544,78.286195,OZONE,21,48,21
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","07-01-2025 17:00:00",11.0973603,77.3228673,OZONE,6,7,7
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","07-01-2025 17:00:00",10.942451,76.978996,OZONE,1,98,58
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","07-01-2025 17:00:00",28.964949,77.278761,OZONE,12,46,36
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","07-01-2025 17:00:00",25.036360,73.883502,OZONE,22,78,64
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","07-01-2025 17:00:00",12.9099161,80.1076538,OZONE,5,45,25
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","07-01-2025 17:00:00",13.1278,80.2642,OZONE,7,43,30
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","07-01-2025 17:00:00",12.864618,79.659968,OZONE,8,9,8
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","07-01-2025 17:00:00",28.999264,77.7590354,OZONE,10,32,21
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","07-01-2025 17:00:00",28.9535882,77.7622941,OZONE,16,50,38
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","07-01-2025 17:00:00",28.6245479,77.3577104,OZONE,4,33,22
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","07-01-2025 17:00:00",22.629801,88.352017,OZONE,10,57,37
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","07-01-2025 17:00:00",28.725645,77.749675,OZONE,11,41,22
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","07-01-2025 17:00:00",23.5087640,87.3544400,OZONE,7,76,58
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","07-01-2025 17:00:00",23.685297,86.945968,OZONE,14,71,54
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","07-01-2025 17:00:00","25.44919916 ","81.82735986 ",OZONE,10,15,11
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","07-01-2025 17:00:00",27.5714090,77.6557570,OZONE,12,13,13
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","07-01-2025 17:00:00",29.4723508,77.7194031,OZONE,7,26,19
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","07-01-2025 17:00:00",22.611968,88.347422,OZONE,2,13,9
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","07-01-2025 17:00:00",22.5687319,88.2797276,OZONE,11,60,41
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","07-01-2025 17:00:00",22.5367507,88.3638022,OZONE,6,82,57
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","07-01-2025 17:00:00",22.5448082,88.3403691,OZONE,6,59,40
